backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,foreign,very_popular,year_released,good
/5P8SmMzSNYikXpxil6BYzJ16611.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",9189.172,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,False,7.8,3952,"Crime,Mystery,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,1,2022,True
/aEGiJJP91HsKVTEPy1HhmN0wRLm.jpg,"[28, 12, 10751]",335787,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",4447.363,/tlZpSxYuBRoVJBOpUrPdQe9FmFq.jpg,2022-02-10,Uncharted,False,7.2,1345,"Action,Adventure,Family",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1,2022,True
/iQFcwSGbZXMkeyKrxbPnwnRo5fl.jpg,"[28, 12, 878]",634649,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",4171.951,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,2021-12-15,Spider-Man: No Way Home,False,8.1,12133,"Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2021,True
/2n95p9isIi1LYTscTcGytlI4zYd.jpg,"[18, 53, 80]",799876,en,The Outfit,"Leonard is an English tailor who used to craft suits on London’s world-famous Savile Row. After a personal tragedy, he’s ended up in Chicago, operating a small tailor shop in a rough part of town where he makes beautiful clothes for the only people around who can afford them: a family of vicious gangsters.",3402.66,/ieOVuwnoFC49m7bekmdQ4AynciS.jpg,2022-02-25,The Outfit,False,7.0,135,"Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,True
/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",3233.699,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.5,1914,"Animation,Family,Comedy,Fantasy",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,1,2022,True
/egoyMDLqCxzjnSrWOz50uLlJWmD.jpg,"[28, 878, 35, 10751]",675353,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",2887.554,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-03-30,Sonic the Hedgehog 2,False,7.6,724,"Action,Science Fiction,Comedy,Family",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,1,2022,True
/hXTWVJMsI9BkxMLliqL1j0FT55t.jpg,[28],606402,ko,야차,"Nicknamed after a human-devouring spirit, the ruthless leader of an overseas black ops team takes up a dangerous mission in a city riddled with spies.",2363.086,/7MDgiFOPUCeG74nQsMKJuzTJrtc.jpg,2022-04-08,Yaksha: Ruthless Operations,False,6.1,69,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,2022,True
/x747ZvF0CcYYTTpPRCoUrxA2cYy.jpg,"[28, 12, 878]",406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,2058.158,/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-03,Moonfall,False,6.5,817,"Action,Adventure,Science Fiction",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2022,True
/iDeWAGnmloZ5Oz3bocDp4rSbUXd.jpg,"[28, 53]",823625,en,Blacklight,Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,1576.925,/bv9dy8mnwftdY2j6gG39gCfSFpV.jpg,2022-02-10,Blacklight,False,6.1,304,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,True
/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift from super strength to the power to heal—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",1563.833,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-11-24,Encanto,False,7.7,6223,"Animation,Comedy,Family,Fantasy",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,1,2021,True
/dqWiut9F30jkiKHHkYTf2RIy1g7.jpg,"[878, 28]",919689,en,War of the Worlds: Annihilation,A mother and son find themselves faced with a brutal alien invasion where survival will depend on discovering the unthinkable truth about the enemy.,1382.868,/9eiUNsUAw2iwVyMeXNNiNQQad4E.jpg,2021-12-22,War of the Worlds: Annihilation,False,5.7,36,"Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2021,False
/ewUqXnwiRLhgmGhuksOdLgh49Ch.jpg,"[28, 12, 35, 878]",696806,en,The Adam Project,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",1346.738,/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,2022-03-11,The Adam Project,False,7.0,1987,"Action,Adventure,Comedy,Science Fiction",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2022,True
/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,"[10749, 18]",829557,pl,365 Days: This Day,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",1320.865,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,2022-04-27,365 Days: This Day,False,6.3,120,"Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,True,1,2022,True
/33wnBK5NxvuKQv0Cxo3wMv0eR7F.jpg,"[27, 53]",833425,en,No Exit,"Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",1103.875,/5cnLoWq9o5tuLe1Zq4BTX4LwZ2B.jpg,2022-02-25,No Exit,False,6.6,402,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,1,2022,True
/tq3klWQevRK0Or0cGhsw0h3FDWQ.jpg,"[12, 16, 35, 10751, 14]",676705,fr,Pil,"Pil, a little vagabond girl, lives on the streets of the medieval city of Roc-en-Brume, along with her three tame weasels. She survives of food stolen from the castle of the sinister Regent Tristain. One day, to escape his guards, Pil disguises herself as a princess. Thus she embarks upon a mad, delirious adventure, together with Crobar, a big clumsy guard who thinks she's a noble, and Rigolin, a young crackpot jester. Pil is going to have to save Roland, rightful heir to the throne under the curse of a spell. This adventure will turn the entire kingdom upside down, and teach Pil that nobility can be found in all of us.",1084.851,/abPQVYyNfVuGoFUfGVhlNecu0QG.jpg,2021-08-11,Pil's Adventures,False,6.7,69,"Adventure,Animation,Comedy,Family,Fantasy",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True,1,2021,True
/yzH5zvuEzzsHLZnn0jwYoPf0CMT.jpg,"[53, 28]",760926,en,Gold,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",1075.254,/ejXBuNLvK4kZ7YcqeKqUWnCxdJq.jpg,2022-01-13,Gold,False,6.4,214,"Thriller,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,True
/t7I942V5U1Ggn6OevN75u3sNYH9.jpg,"[28, 53]",760868,sv,Svart krabba,"To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",1068.199,/mcIYHZYwUbvhvUt8Lb5nENJ7AlX.jpg,2022-03-18,Black Crab,False,6.2,374,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,1,2022,True
/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,"[16, 10751, 14, 35, 12]",585083,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",999.009,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-02-25,Hotel Transylvania: Transformania,False,7.1,769,"Animation,Family,Fantasy,Comedy,Adventure",0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,1,2022,True
/cugmVwK0N4aAcLibelKN5jWDXSx.jpg,"[16, 28, 14, 12]",768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-classic selected hero team. It is up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",948.234,/4NUzcKtYPKkfTwKsLjwNt8nRIXV.jpg,2021-08-06,My Hero Academia: World Heroes' Mission,False,7.2,153,"Animation,Action,Fantasy,Adventure",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,2021,True
/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878, 28, 12]",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",945.126,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,2021-09-30,Venom: Let There Be Carnage,False,7.0,7086,"Science Fiction,Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2021,True
/An1nKjXahrChfEbZ3MAE8fsiut1.jpg,[27],661791,es,La abuela,"A Paris model must return to Madrid where her grandmother, who raised her, has had a stroke. But spending just a few days with this relative turns into an unexpected nightmare.",935.103,/eIUixNvox4U4foL5Z9KbN9HXYSM.jpg,2022-01-28,The Grandmother,False,6.1,129,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,2022,True
/i9rEpTqC6aIQOWOc4PDEEAE3hFe.jpg,"[10749, 878, 18]",818750,en,The In Between,"After surviving a car accident that took the life of her boyfriend, a teenage girl believes he's attempting to reconnect with her from the after world.",926.951,/7RcyjraM1cB1Uxy2W9ZWrab4KCw.jpg,2022-02-11,The In Between,False,7.1,223,"Romance,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,False,1,2022,True
/7CamWBejQ9JQOO5vAghZfrFpMXY.jpg,"[28, 53, 80]",928381,fr,Sans répit,"After going to extremes to cover up an accident, a corrupt cop's life spirals out of control when he starts receiving threats from a mysterious witness.",926.629,/9MP21x0OPv0R72obd63tMHssmGt.jpg,2022-02-25,Restless,False,5.9,235,"Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,1,2022,False
/eG0oOQVsniPAuecPzDD1B1gnYWy.jpg,"[16, 35, 12, 10751]",774825,en,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,885.356,/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg,2022-01-28,The Ice Age Adventures of Buck Wild,False,6.9,1047,"Animation,Comedy,Adventure,Family",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1,2022,True
/wdjdHBDwmynWUrJcNzS24uegvK5.jpg,"[14, 12]",338953,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",861.636,/8ZbybiGYe8XM4WGmGlhF0ec5R7u.jpg,2022-04-06,Fantastic Beasts: The Secrets of Dumbledore,False,6.8,763,"Fantasy,Adventure",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,2022,True
/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,"[878, 28]",524434,en,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",850.449,/bcCBq9N1EMo3daNIjWJ8kYvrQm6.jpg,2021-11-03,Eternals,False,7.1,5372,"Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,1,2021,True
/u5lEdCvKLkm1EhfQt3qe8Rr5DvR.jpg,[27],938596,en,Bull Shark,A hungry shark begins feeding on unsuspecting lake goers in a small Texas town.,832.327,/wGE4ImqYjJZQi3xFu4I2OLm8m0w.jpg,2022-02-05,Bull Shark,False,5.2,13,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,1,2022,False
/pnZ9NMxRqbcJ2dPNROIoregruv5.jpg,"[28, 80, 53]",753232,en,The Commando,"An elite DEA agent returns home after a failed mission when his family makes an unexpected discovery in their house – a stash of money worth $3 million. They soon face the danger and threat of a newly released criminal and his crew, who will do whatever it takes to retrieve the money, including kidnap the agent’s daughters. Stakes are high and lives are at risk in this head-to-head battle as the agent stops at nothing to protect his family against the money-hungry criminals.",780.999,/mn1GYIQ1tvFuuu0YBNZBvrHyrkO.jpg,2022-01-07,The Commando,False,6.7,67,"Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,True
/i5dUmY2xRzgkmjHJYKNj8kPX1Xx.jpg,"[37, 28]",928999,en,Desperate Riders,"After Kansas Red rescues young Billy from a card-game shootout, the boy asks Red for help protecting his family from the outlaw Thorn, who’s just kidnapped Billy’s mother, Carol. As Red and Billy ride off to rescue Carol, they run into beautiful, tough-as-nails Leslie, who’s managed to escape Thorn’s men. The three race to stop Thorn’s wedding to Carol with guns a-blazing - but does she want to be rescued?",776.131,/7pYYGm1dWZGkbJuhcuaHD6nE6k7.jpg,2022-02-25,Desperate Riders,False,6.1,36,"Western,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,1,2022,True
/gnWFYFTTUC62NHSGcMuo4JGK0t4.jpg,"[28, 878, 35, 10751]",454626,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",770.335,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,Sonic the Hedgehog,False,7.4,7855,"Action,Science Fiction,Comedy,Family",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,1,2020,True
/qjGrUmKW78MCFG8PTLDBp67S27p.jpg,"[16, 28, 12, 14]",635302,ja,劇場版「鬼滅の刃」無限列車編,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",753.611,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,2020-10-16,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,False,8.4,2373,"Animation,Action,Adventure,Fantasy",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,2020,True
/wMUPT99gw6IB9OVvC46rF8wHIRt.jpg,"[28, 80, 14]",890656,en,Fistful of Vengeance,A revenge mission becomes a fight to save the world from an ancient threat when superpowered assassin Kai tracks a killer to Bangkok.,748.564,/3cccEF9QZgV9bLWyupJO41HSrOV.jpg,2022-02-17,Fistful of Vengeance,False,5.4,162,"Action,Crime,Fantasy",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,2022,False
/nj1sc2adxEk7fseElV8RIuCaoZD.jpg,"[35, 18, 10402]",739993,en,Metal Lords,"For teenage misfits Hunter and Kevin, the path to glory is clear: Devote themselves to metal. Win Battle of the Bands. And be worshipped like gods.",745.736,/r97txZRmBb75SGsIAWqmplWJnO3.jpg,2022-04-08,Metal Lords,False,6.7,199,"Comedy,Drama,Music",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,False,1,2022,True
/1QW1QHeeW3rZXl6FNKSuqb1kcl8.jpg,"[28, 12, 53, 10752, 9648]",476669,en,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",736.056,/aq4Pwv5Xeuvj6HZKtxyd23e6bE9.jpg,2021-12-22,The King's Man,False,7.0,2467,"Action,Adventure,Thriller,War,Mystery",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,False,1,2021,True
/t4To8feUSysyBs4tlBAbXIrKlCv.jpg,"[28, 53]",860623,en,Last Man Down,"After civilization succumbs to a deadly pandemic and his wife is murdered, a special forces soldier abandons his duty and becomes a hermit in the Nordic wilderness. Years later, a wounded woman appears on his doorstep. She's escaped from a lab and her pursuers believe her blood is the key to a worldwide cure. He's hesitant to get involved, but all doubts are cast aside when he discovers her pursuer is none other than Commander Stone, the man that murdered his wife some years ago.",714.501,/4B7liCxNCZIZGONmAMkCnxVlZQV.jpg,2021-10-19,Last Man Down,False,6.3,429,"Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2021,True
/eVSa4TpyXbOdk9fXSD6OcORJGtv.jpg,[53],803114,en,The Requin,"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.",705.94,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,2022-01-28,The Requin,False,4.9,100,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,False
/mruT954ve6P1zquaRs6XG0hA5k9.jpg,[53],800510,en,Kimi,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: she must leave her apartment.",675.452,/okNgwtxIWzGsNlR3GsOS0i0Qgbn.jpg,2022-02-10,Kimi,False,6.2,372,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,1,2022,True
/zplzc6jxO3SK7Pa4yxVoRY5VflT.jpg,"[14, 35, 12]",425909,en,Ghostbusters: Afterlife,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",652.382,/sg4xJaufDiQl7caFEskBtQXfD4x.jpg,2021-11-11,Ghostbusters: Afterlife,False,7.7,2572,"Fantasy,Comedy,Adventure",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,2021,True
/tj4lzGgHrfjnjVqAKkLIjFqPSyO.jpg,"[28, 878, 14]",526896,en,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",646.485,/6nhwr1LCozBiIN47b8oBEomOADm.jpg,2022-03-30,Morbius,False,5.8,537,"Action,Science Fiction,Fantasy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,1,2022,False
/8zfRLCgKrLAc5SSnACz8ZqmeKAP.jpg,"[12, 14, 28]",58,en,Pirates of the Caribbean: Dead Man's Chest,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,638.719,/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,2006-07-06,Pirates of the Caribbean: Dead Man's Chest,False,7.3,13316,"Adventure,Fantasy,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,2006,True
/uzIGtyS6bbnJzGsPL93WCF1FWm8.jpg,"[12, 28, 14]",1865,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",609.933,/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,2011-05-14,Pirates of the Caribbean: On Stranger Tides,False,6.5,11866,"Adventure,Action,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,1,2011,True
/g0YNGpmlXsgHfhGnJz3c5uyzZ1B.jpg,"[80, 18, 53]",597208,en,Nightmare Alley,An ambitious carnival man with a talent for manipulating people with a few well-chosen words hooks up with a female psychiatrist who is even more dangerous than he is.,597.929,/680klE0dIreQQOyWKFgNnCAJtws.jpg,2021-12-02,Nightmare Alley,False,7.1,1554,"Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,0,2021,True
/xHRabofjmMGoIV3mb6xgy4nwOcS.jpg,[27],801071,en,The Jack in the Box: Awakening,"When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",587.702,/3Ib8vlWTrAKRrTWUrTrZPOMW4jp.jpg,2022-02-24,The Jack in the Box: Awakening,False,6.2,37,Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,2022,True
/o76ZDm8PS9791XiuieNB93UZcRV.jpg,"[27, 28, 878]",460458,en,Resident Evil: Welcome to Raccoon City,"Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",587.397,/7uRbWOXxpWDMtnsd2PF3clu65jc.jpg,2021-11-24,Resident Evil: Welcome to Raccoon City,False,6.2,1498,"Horror,Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,0,2021,True
/jOh79POQu4hyVIseUxdQxTW7vOf.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",580.454,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.8,17297,"Adventure,Fantasy,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,2003,True
/f2J8DpT5bqV0AiI9VVcfiuqKo5l.jpg,"[35, 99]",656663,en,Jackass Forever,"Celebrate the joy of a perfectly executed shot to the groin as Johnny Knoxville, Steve-O and the rest of the gang return alongside some newcomers for one final round of hilarious, wildly absurd and often dangerous displays of stunts and comedy.",576.858,/ugIdyvtAzHWOguD91UjHKoAvfum.jpg,2022-02-01,Jackass Forever,False,6.9,293,"Comedy,Documentary",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,2022,True
/j0xO6355h5HfvC425sWDT6tiBZM.jpg,"[28, 12, 14]",939243,en,Sonic the Hedgehog 3,"The third film in the ""Sonic the Hedgehog"" franchise.",564.975,/aNSBaYTgPz8QEADi3xiD52X4uVF.jpg,,Sonic the Hedgehog 3,False,0.0,0,"Action,Adventure,Fantasy",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,,False
/yKnjIWNIVECfMoKy1ayl68vX6qj.jpg,"[28, 80, 53]",871799,en,Pursuit,"Detective Breslin crosses paths with Calloway, a ruthless hacker desperate to find his wife, who has been kidnapped by a drug cartel. When Calloway escapes police custody, Breslin joins forces with a no-nonsense female cop to reclaim his prisoner. But is Calloway’s crime-boss father somehow involved in this explosive situation?",560.575,/oUU6blOmIu155vfIgzML3ZSsDrB.jpg,2022-02-18,Pursuit,False,5.5,39,"Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,2022,False
/3Au8rkDVsRK2AT4jq9dg6jH6buy.jpg,"[12, 14, 28]",285,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",558.171,/2YMnBRh8F6fDGCCEIPk9Hb0cEyB.jpg,2007-05-19,Pirates of the Caribbean: At World's End,False,7.2,11956,"Adventure,Fantasy,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,2007,True
/eNI7PtK6DEYgZmHWP9gQNuff8pv.jpg,"[878, 28, 12]",624860,en,The Matrix Resurrections,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",529.584,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,2021-12-16,The Matrix Resurrections,False,6.7,3571,"Science Fiction,Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,2021,True
/ndCSoasjIZAMMDIuMxuGnNWu4DU.jpg,"[14, 28, 12]",453395,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",529.477,/wRnbWt44nKjsFPrqSmwYki5vZtF.jpg,2022-05-04,Doctor Strange in the Multiverse of Madness,False,0.0,0,"Fantasy,Action,Adventure",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,2022,False
